name	task1	task2	task3
cls3_6200	1	1	1
cls3_6201	1	1	1
cls3_6202	1	1	1
cls3_6203	1	1	1
cls3_6204	1	1	1
cls3_6205	1	1	1
cls3_6206	1	1	1
cls3_6207	1	1	1
cls3_6208	1	1	1
cls3_6209	1	1	1
cls3_6210	1	1	1
cls3_6211	1	1	1
cls3_6212	1	1	1
cls3_6213	1	1	1
cls3_6214	1	1	1
cls3_6215	1	1	1
cls3_6216	1	1	1
cls3_6217	1	1	1
cls3_6218	1	1	1
cls3_6219	1	1	1
cls3_6220	1	1	1
cls3_6221	1	1	1
cls3_6222	1	1	1
cls3_6223	1	1	1
cls3_6224	1	1	1
cls3_6225	1	1	1
cls3_6226	1	1	1
cls3_6227	1	1	1
cls3_6228	1	1	1
cls3_6229	1	1	1
cls3_6230	1	1	1
cls3_6231	1	1	1
cls3_6232	1	1	1
cls3_6233	1	1	1
cls3_6234	1	1	1
cls3_6235	1	1	1
cls3_6236	1	1	1
cls3_6237	1	1	1
cls3_6238	1	1	1
cls3_6239	1	1	1
cls3_6240	1	1	1
cls3_6241	1	1	1
cls3_6242	1	1	1
cls3_6243	1	1	1
cls3_6244	1	1	1
cls3_6245	1	1	1
cls3_6246	1	1	1
cls3_6247	1	1	1
cls3_6248	1	1	1
cls3_6249	1	1	1
cls3_6250	1	1	1
cls3_6251	1	1	1
cls3_6252	1	1	1
cls3_6253	1	1	1
cls3_6254	1	1	1
cls3_6255	1	1	1
cls3_6256	1	1	1
cls3_6257	1	1	1
cls3_6258	1	1	1
cls3_6259	1	1	1
cls3_6260	1	1	1
cls3_6261	1	1	1
cls3_6262	1	1	1
cls3_6263	1	1	1
cls3_6264	1	1	1
cls3_6265	1	1	1
cls3_6266	1	1	1
cls3_6267	1	1	1
cls3_6268	1	1	1
cls3_6269	1	1	1
cls3_6270	1	1	1
cls3_6271	1	1	1
cls3_6272	1	1	1
cls3_6273	1	1	1
cls3_6274	1	1	1
cls3_6275	1	1	1
cls3_6276	1	1	1
cls3_6277	1	1	1
cls3_6278	1	1	1
cls3_6279	1	1	1
cls3_6280	1	1	1
cls3_6281	1	1	1
cls3_6282	1	1	1
cls3_6283	1	1	1
cls3_6284	1	1	1
cls3_6285	1	1	1
cls3_6286	1	1	1
cls3_6287	1	1	1
cls3_6288	1	1	1
cls3_6289	1	1	1
cls3_6290	1	1	1
cls3_6291	1	1	1
cls3_6292	1	1	1
cls3_6293	1	1	1
cls3_6294	1	1	1
cls3_6295	1	1	1
cls3_6296	1	1	1
cls3_6297	1	1	1
cls3_6298	1	1	1
cls3_6299	1	1	1
cls3_6300	1	1	1
cls3_6301	1	1	1
cls3_6302	1	1	1
cls3_6303	1	1	1
cls3_6304	1	1	1
cls3_6305	1	1	1
cls3_6306	1	1	1
cls3_6307	1	1	1
cls3_6308	1	1	1
cls3_6309	1	1	1
cls3_6310	1	1	1
cls3_6311	1	1	1
cls3_6312	1	1	1
cls3_6313	1	1	1
cls3_6314	1	1	1
cls3_6315	1	1	1
cls3_6316	1	1	1
cls3_6317	1	1	1
cls3_6318	1	1	1
cls3_6319	1	1	1
cls3_6320	1	1	1
cls3_6321	1	1	1
cls3_6322	1	1	1
cls3_6323	1	1	1
cls3_6324	1	1	1
cls3_6325	1	1	1
cls3_6326	1	1	1
cls3_6327	1	1	1
cls3_6328	1	1	1
cls3_6329	1	1	1
cls3_6330	1	1	1
cls3_6331	1	1	1
cls3_6332	1	1	1
cls3_6333	1	1	1
cls3_6334	1	1	1
cls3_6335	1	1	1
cls3_6336	1	1	1
cls3_6337	1	1	1
cls3_6338	1	1	1
cls3_6339	1	1	1
cls3_6340	1	1	1
cls3_6341	1	1	1
cls3_6342	1	1	1
cls3_6343	1	1	1
cls3_6344	1	1	1
cls3_6345	1	1	1
cls3_6346	1	1	1
cls3_6347	1	1	1
cls3_6348	1	1	1
cls3_6349	1	1	1
cls3_6350	1	1	1
cls3_6351	1	1	1
cls3_6352	1	1	1
cls3_6353	1	1	1
cls3_6354	1	1	1
cls3_6355	1	1	1
cls3_6356	1	1	1
cls3_6357	1	1	1
cls3_6358	1	1	1
cls3_6359	1	1	1
cls3_6360	1	1	1
cls3_6361	1	1	1
cls3_6362	1	1	1
cls3_6363	1	1	1
cls3_6364	1	1	1
cls3_6365	1	1	1
cls3_6366	1	1	1
cls3_6367	1	1	1
cls3_6368	1	1	1
cls3_6369	1	1	1
cls3_6370	1	1	1
cls3_6371	1	1	1
cls3_6372	1	1	1
cls3_6373	1	1	1
cls3_6374	1	1	1
cls3_6375	1	1	1
cls3_6376	1	1	1
cls3_6377	1	1	1
cls3_6378	1	1	1
cls3_6379	1	1	1
cls3_6380	1	1	1
cls3_6381	1	1	1
cls3_6382	1	1	1
cls3_6383	1	1	1
cls3_6384	1	1	1
cls3_6385	1	1	1
cls3_6386	1	1	1
cls3_6387	1	1	1
cls3_6388	1	1	1
cls3_6389	1	1	1
cls3_6390	1	1	1
cls3_6391	1	1	1
cls3_6392	1	1	1
cls3_6393	1	1	1
cls3_6394	1	1	1
cls3_6395	1	1	1
cls3_6396	1	1	1
cls3_6397	1	1	1
cls3_6398	1	1	1
cls3_6399	1	1	1
cls3_6400	1	1	1
cls3_6401	1	1	1
cls3_6402	1	1	1
cls3_6403	1	1	1
cls3_6404	1	1	1
cls3_6405	1	1	1
cls3_6406	1	1	1
cls3_6407	1	1	1
cls3_6408	1	1	1
cls3_6409	1	1	1
cls3_6410	1	1	1
cls3_6411	1	1	1
cls3_6412	1	1	1
cls3_6413	1	1	1
cls3_6414	1	1	1
cls3_6415	1	1	1
cls3_6416	1	1	1
cls3_6417	1	1	1
cls3_6418	1	1	1
cls3_6419	1	1	1
cls3_6420	1	1	1
cls3_6421	1	1	1
cls3_6422	1	1	1
cls3_6423	1	1	1
cls3_6424	1	1	1
cls3_6425	1	1	1
cls3_6426	1	1	1
cls3_6427	1	1	1
cls3_6428	1	1	1
cls3_6429	1	1	1
cls3_6430	1	1	1
cls3_6431	1	1	1
cls3_6432	1	1	1
cls3_6433	1	1	1
cls3_6434	1	1	1
cls3_6435	1	1	1
cls3_6436	1	1	1
cls3_6437	1	1	1
cls3_6438	1	1	1
cls3_6439	1	1	1
cls3_6440	1	1	1
cls3_6441	1	1	1
cls3_6442	1	1	1
cls3_6443	1	1	1
cls3_6444	1	1	1
cls3_6445	1	1	1
cls3_6446	1	1	1
cls3_6447	1	1	1
cls3_6448	1	1	1
cls3_6449	1	1	1
cls3_6450	1	1	1
cls3_6451	1	1	1
cls3_6452	1	1	1
cls3_6453	1	1	1
cls3_6454	1	1	1
cls3_6455	1	1	1
cls3_6456	1	1	1
cls3_6457	1	1	1
cls3_6458	1	1	1
cls3_6459	1	1	1
cls3_6460	1	1	1
cls3_6461	1	1	1
cls3_6462	1	1	1
cls3_6463	1	1	1
cls3_6464	1	1	1
cls3_6465	1	1	1
cls3_6466	1	1	1
cls3_6467	1	1	1
cls3_6468	1	1	1
cls3_6469	1	1	1
cls3_6470	1	1	1
cls3_6471	1	1	1
cls3_6472	1	1	1
cls3_6473	1	1	1
cls3_6474	1	1	1
cls3_6475	1	1	1
cls3_6476	1	1	1
cls3_6477	1	1	1
cls3_6478	1	1	1
cls3_6479	1	1	1
cls3_6480	1	1	1
cls3_6481	1	1	1
cls3_6482	1	1	1
cls3_6483	1	1	1
cls3_6484	1	1	1
cls3_6485	1	1	1
cls3_6486	1	1	1
cls3_6487	1	1	1
cls3_6488	1	1	1
cls3_6489	1	1	1
cls3_6490	1	1	1
cls3_6491	1	1	1
cls3_6492	1	1	1
cls3_6493	1	1	1
cls3_6494	1	1	1
cls3_6495	1	1	1
cls3_6496	1	1	1
cls3_6497	1	1	1
cls3_6498	1	1	1
cls3_6499	1	1	1
cls3_6500	1	1	1
cls3_6501	1	1	1
cls3_6502	1	1	1
cls3_6503	1	1	1
cls3_6504	1	1	1
cls3_6505	1	1	1
cls3_6506	1	1	1
cls3_6507	1	1	1
cls3_6508	1	1	1
cls3_6509	1	1	1
cls3_6510	1	1	1
cls3_6511	1	1	1
cls3_6512	1	1	1
cls3_6513	1	1	1
cls3_6514	1	1	1
cls3_6515	1	1	1
cls3_6516	1	1	1
cls3_6517	1	1	1
cls3_6518	1	1	1
cls3_6519	1	1	1
cls3_6520	1	1	1
cls3_6521	1	1	1
cls3_6522	1	1	1
cls3_6523	1	1	1
cls3_6524	1	1	1
cls3_6525	1	1	1
cls3_6526	1	1	1
cls3_6527	1	1	1
cls3_6528	1	1	1
cls3_6529	1	1	1
cls3_6530	1	1	1
cls3_6531	1	1	1
cls3_6532	1	1	1
cls3_6533	1	1	1
cls3_6534	1	1	1
cls3_6535	1	1	1
cls3_6536	1	1	1
cls3_6537	1	1	1
cls3_6538	1	1	1
cls3_6539	1	1	1
cls3_6540	1	1	1
cls3_6541	1	1	1
cls3_6542	1	1	1
cls3_6543	1	1	1
cls3_6544	1	1	1
cls3_6545	1	1	1
cls3_6546	1	1	1
cls3_6547	1	1	1
cls3_6548	1	1	1
cls3_6549	1	1	1
cls3_6550	1	1	1
cls3_6551	1	1	1
cls3_6552	1	1	1
cls3_6553	1	1	1
cls3_6554	1	1	1
cls3_6555	1	1	1
cls3_6556	1	1	1
cls3_6557	1	1	1
cls3_6558	1	1	1
cls3_6559	1	1	1
cls3_6560	1	1	1
cls3_6561	1	1	1
cls3_6562	1	1	1
cls3_6563	1	1	1
cls3_6564	1	1	1
cls3_6565	1	1	1
cls3_6566	1	1	1
cls3_6567	1	1	1
cls3_6568	1	1	1
cls3_6569	1	1	1
cls3_6570	1	1	1
cls3_6571	1	1	1
cls3_6572	1	1	1
cls3_6573	1	1	1
cls3_6574	1	1	1
cls3_6575	1	1	1
cls3_6576	1	1	1
cls3_6577	1	1	1
cls3_6578	1	1	1
cls3_6579	1	1	1
cls3_6580	1	1	1
cls3_6581	1	1	1
cls3_6582	1	1	1
cls3_6583	1	1	1
cls3_6584	1	1	1
cls3_6585	1	1	1
cls3_6586	1	1	1
cls3_6587	1	1	1
cls3_6588	1	1	1
cls3_6589	1	1	1
cls3_6590	1	1	1
cls3_6591	1	1	1
cls3_6592	1	1	1
cls3_6593	1	1	1
cls3_6594	1	1	1
cls3_6595	1	1	1
cls3_6596	1	1	1
cls3_6597	1	1	1
cls3_6598	1	1	1
cls3_6599	1	1	1
cls3_6600	1	1	1
cls3_6601	1	1	1
cls3_6602	1	1	1
cls3_6603	1	1	1
cls3_6604	1	1	1
cls3_6605	1	1	1
cls3_6606	1	1	1
cls3_6607	1	1	1
cls3_6608	1	1	1
cls3_6609	1	1	1
cls3_6610	1	1	1
cls3_6611	1	1	1
cls3_6612	1	1	1
cls3_6613	1	1	1
cls3_6614	1	1	1
cls3_6615	1	1	1
cls3_6616	1	1	1
cls3_6617	1	1	1
cls3_6618	1	1	1
cls3_6619	1	1	1
cls3_6620	1	1	1
cls3_6621	1	1	1
cls3_6622	1	1	1
cls3_6623	1	1	1
cls3_6624	1	1	1
cls3_6625	1	1	1
cls3_6626	1	1	1
cls3_6627	1	1	1
cls3_6628	1	1	1
cls3_6629	1	1	1
cls3_6630	1	1	1
cls3_6631	1	1	1
cls3_6632	1	1	1
cls3_6633	1	1	1
cls3_6634	1	1	1
cls3_6635	1	1	1
cls3_6636	1	1	1
cls3_6637	1	1	1
cls3_6638	1	1	1
cls3_6639	1	1	1
cls3_6640	1	1	1
cls3_6641	1	1	1
cls3_6642	1	1	1
cls3_6643	1	1	1
cls3_6644	1	1	1
cls3_6645	1	1	1
cls3_6646	1	1	1
cls3_6647	1	1	1
cls3_6648	1	1	1
cls3_6649	1	1	1
cls3_6650	1	1	1
cls3_6651	1	1	1
cls3_6652	1	1	1
cls3_6653	1	1	1
cls3_6654	1	1	1
cls3_6655	1	1	1
cls3_6656	1	1	1
cls3_6657	1	1	1
cls3_6658	1	1	1
cls3_6659	1	1	1
cls3_6660	1	1	1
cls3_6661	1	1	1
cls3_6662	1	1	1
cls3_6663	1	1	1
cls3_6664	1	1	1
cls3_6665	1	1	1
cls3_6666	1	1	1
cls3_6667	1	1	1
cls3_6668	1	1	1
cls3_6669	1	1	1
cls3_6670	1	1	1
cls3_6671	1	1	1
cls3_6672	1	1	1
cls3_6673	1	1	1
cls3_6674	1	1	1
cls3_6675	1	1	1
cls3_6676	1	1	1
cls3_6677	1	1	1
cls3_6678	1	1	1
cls3_6679	1	1	1
cls3_6680	1	1	1
cls3_6681	1	1	1
cls3_6682	1	1	1
cls3_6683	1	1	1
cls3_6684	1	1	1
cls3_6685	1	1	1
cls3_6686	1	1	1
cls3_6687	1	1	1
cls3_6688	1	1	1
cls3_6689	1	1	1
cls3_6690	1	1	1
cls3_6691	1	1	1
cls3_6692	1	1	1
cls3_6693	1	1	1
cls3_6694	1	1	1
cls3_6695	1	1	1
cls3_6696	1	1	1
cls3_6697	1	1	1
cls3_6698	1	1	1
cls3_6699	1	1	1
cls3_6700	1	1	1
cls3_6701	1	1	1
cls3_6702	1	1	1
cls3_6703	1	1	1
cls3_6704	1	1	1
cls3_6705	1	1	1
cls3_6706	1	1	1
cls3_6707	1	1	1
cls3_6708	1	1	1
cls3_6709	1	1	1
cls3_6710	1	1	1
cls3_6711	1	1	1
cls3_6712	1	1	1
cls3_6713	1	1	1
cls3_6714	1	1	1
cls3_6715	1	1	1
cls3_6716	1	1	1
cls3_6717	1	1	1
cls3_6718	1	1	1
cls3_6719	1	1	1
cls3_6720	1	1	1
cls3_6721	1	1	1
cls3_6722	1	1	1
cls3_6723	1	1	1
cls3_6724	1	1	1
cls3_6725	1	1	1
cls3_6726	1	1	1
cls3_6727	1	1	1
cls3_6728	1	1	1
cls3_6729	1	1	1
cls3_6730	1	1	1
cls3_6731	1	1	1
cls3_6732	1	1	1
cls3_6733	1	1	1
cls3_6734	1	1	1
cls3_6735	1	1	1
cls3_6736	1	1	1
cls3_6737	1	1	1
cls3_6738	1	1	1
cls3_6739	1	1	1
cls3_6740	1	1	1
cls3_6741	1	1	1
cls3_6742	1	1	1
cls3_6743	1	1	1
cls3_6744	1	1	1
cls3_6745	1	1	1
cls3_6746	1	1	1
cls3_6747	1	1	1
cls3_6748	1	1	1
cls3_6749	1	1	1
cls3_6750	1	1	1
cls3_6751	1	1	1
cls3_6752	1	1	1
cls3_6753	1	1	1
cls3_6754	1	1	1
cls3_6755	1	1	1
cls3_6756	1	1	1
cls3_6757	1	1	1
cls3_6758	1	1	1
cls3_6759	1	1	1
cls3_6760	1	1	1
cls3_6761	1	1	1
cls3_6762	1	1	1
cls3_6763	1	1	1
cls3_6764	1	1	1
cls3_6765	1	1	1
cls3_6766	1	1	1
cls3_6767	1	1	1
cls3_6768	1	1	1
cls3_6769	1	1	1
cls3_6770	1	1	1
cls3_6771	1	1	1
cls3_6772	1	1	1
cls3_6773	1	1	1
cls3_6774	1	1	1
cls3_6775	1	1	1
cls3_6776	1	1	1
cls3_6777	1	1	1
cls3_6778	1	1	1
cls3_6779	1	1	1
cls3_6780	1	1	1
cls3_6781	1	1	1
cls3_6782	1	1	1
cls3_6783	1	1	1
cls3_6784	1	1	1
cls3_6785	1	1	1
cls3_6786	1	1	1
cls3_6787	1	1	1
cls3_6788	1	1	1
cls3_6789	1	1	1
cls3_6790	1	1	1
cls3_6791	1	1	1
cls3_6792	1	1	1
cls3_6793	1	1	1
cls3_6794	1	1	1
cls3_6795	1	1	1
cls3_6796	1	1	1
cls3_6797	1	1	1
cls3_6798	1	1	1
cls3_6799	1	1	1
cls3_6800	1	1	1
cls3_6801	1	1	1
cls3_6802	1	1	1
cls3_6803	1	1	1
cls3_6804	1	1	1
cls3_6805	1	1	1
cls3_6806	1	1	1
cls3_6807	1	1	1
cls3_6808	1	1	1
cls3_6809	1	1	1
cls3_6810	1	1	1
cls3_6811	1	1	1
cls3_6812	1	1	1
cls3_6813	1	1	1
cls3_6814	1	1	1
cls3_6815	1	1	1
cls3_6816	1	1	1
cls3_6817	1	1	1
cls3_6818	1	1	1
cls3_6819	1	1	1
cls3_6820	1	1	1
cls3_6821	1	1	1
cls3_6822	1	1	1
cls3_6823	1	1	1
cls3_6824	1	1	1
cls3_6825	1	1	1
cls3_6826	1	1	1
cls3_6827	1	1	1
cls3_6828	1	1	1
cls3_6829	1	1	1
cls3_6830	1	1	1
cls3_6831	1	1	1
cls3_6832	1	1	1
cls3_6833	1	1	1
cls3_6834	1	1	1
cls3_6835	1	1	1
cls3_6836	1	1	1
cls3_6837	1	1	1
cls3_6838	1	1	1
cls3_6839	1	1	1
cls3_6840	1	1	1
cls3_6841	1	1	1
cls3_6842	1	1	1
cls3_6843	1	1	1
cls3_6844	1	1	1
cls3_6845	1	1	1
cls3_6846	1	1	1
cls3_6847	1	1	1
cls3_6848	1	1	1
cls3_6849	1	1	1
cls3_6850	1	1	1
cls3_6851	1	1	1
cls3_6852	1	1	1
cls3_6853	1	1	1
cls3_6854	1	1	1
cls3_6855	1	1	1
cls3_6856	1	1	1
cls3_6857	1	1	1
cls3_6858	1	1	1
cls3_6859	1	1	1
cls3_6860	1	1	1
cls3_6861	1	1	1
cls3_6862	1	1	1
cls3_6863	1	1	1
cls3_6864	1	1	1
cls3_6865	1	1	1
cls3_6866	1	1	1
cls3_6867	1	1	1
cls3_6868	1	1	1
cls3_6869	1	1	1
cls3_6870	1	1	1
cls3_6871	1	1	1
cls3_6872	1	1	1
cls3_6873	1	1	1
cls3_6874	1	1	1
cls3_6875	1	1	1
cls3_6876	1	1	1
cls3_6877	1	1	1
cls3_6878	1	1	1
cls3_6879	1	1	1
cls3_6880	1	1	1
cls3_6881	1	1	1
cls3_6882	1	1	1
cls3_6883	1	1	1
cls3_6884	1	1	1
cls3_6885	1	1	1
cls3_6886	1	1	1
cls3_6887	1	1	1
cls3_6888	1	1	1
cls3_6889	1	1	1
cls3_6890	1	1	1
cls3_6891	1	1	1
cls3_6892	1	1	1
cls3_6893	1	1	1
cls3_6894	1	1	1
cls3_6895	1	1	1
cls3_6896	1	1	1
cls3_6897	1	1	1
cls3_6898	1	1	1
cls3_6899	1	1	1
cls3_6900	1	1	1
cls3_6901	1	1	1
cls3_6902	1	1	1
cls3_6903	1	1	1
cls3_6904	1	1	1
cls3_6905	1	1	1
cls3_6906	1	1	1
cls3_6907	1	1	1
cls3_6908	1	1	1
cls3_6909	1	1	1
cls3_6910	1	1	1
cls3_6911	1	1	1
cls3_6912	1	1	1
cls3_6913	1	1	1
cls3_6914	1	1	1
cls3_6915	1	1	1
cls3_6916	1	1	1
cls3_6917	1	1	1
cls3_6918	1	1	1
cls3_6919	1	1	1
cls3_6920	1	1	1
cls3_6921	1	1	1
cls3_6922	1	1	1
cls3_6923	1	1	1
cls3_6924	1	1	1
cls3_6925	1	1	1
cls3_6926	1	1	1
cls3_6927	1	1	1
cls3_6928	1	1	1
cls3_6929	1	1	1
cls3_6930	1	1	1
cls3_6931	1	1	1
cls3_6932	1	1	1
cls3_6933	1	1	1
cls3_6934	1	1	1
cls3_6935	1	1	1
cls3_6936	1	1	1
cls3_6937	1	1	1
cls3_6938	1	1	1
cls3_6939	1	1	1
cls3_6940	1	1	1
cls3_6941	1	1	1
cls3_6942	1	1	1
cls3_6943	1	1	1
cls3_6944	1	1	1
cls3_6945	1	1	1
cls3_6946	1	1	1
cls3_6947	1	1	1
cls3_6948	1	1	1
cls3_6949	1	1	1
cls3_6950	1	1	1
cls3_6951	1	1	1
cls3_6952	1	1	1
cls3_6953	1	1	1
cls3_6954	1	1	1
cls3_6955	1	1	1
cls3_6956	1	1	1
cls3_6957	1	1	1
cls3_6958	1	1	1
cls3_6959	1	1	1
cls3_6960	1	1	1
cls3_6961	1	1	1
cls3_6962	1	1	1
cls3_6963	1	1	1
cls3_6964	1	1	1
cls3_6965	1	1	1
cls3_6966	1	1	1
cls3_6967	1	1	1
cls3_6968	1	1	1
cls3_6969	1	1	1
cls3_6970	1	1	1
cls3_6971	1	1	1
cls3_6972	1	1	1
cls3_6973	1	1	1
cls3_6974	1	1	1
cls3_6975	1	1	1
cls3_6976	1	1	1
cls3_6977	1	1	1
cls3_6978	1	1	1
cls3_6979	1	1	1
cls3_6980	1	1	1
cls3_6981	1	1	1
cls3_6982	1	1	1
cls3_6983	1	1	1
cls3_6984	1	1	1
cls3_6985	1	1	1
cls3_6986	1	1	1
cls3_6987	1	1	1
cls3_6988	1	1	1
cls3_6989	1	1	1
cls3_6990	1	1	1
cls3_6991	1	1	1
cls3_6992	1	1	1
cls3_6993	1	1	1
cls3_6994	1	1	1
cls3_6995	1	1	1
cls3_6996	1	1	1
cls3_6997	1	1	1
cls3_6998	1	1	1
cls3_6999	1	1	1
cls3_7000	1	1	1
cls3_7001	1	1	1
cls3_7002	1	1	1
cls3_7003	1	1	1
cls3_7004	1	1	1
cls3_7005	1	1	1
cls3_7006	1	1	1
cls3_7007	1	1	1
cls3_7008	1	1	1
cls3_7009	1	1	1
cls3_7010	1	1	1
cls3_7011	1	1	1
cls3_7012	1	1	1
cls3_7013	1	1	1
cls3_7014	1	1	1
cls3_7015	1	1	1
cls3_7016	1	1	1
cls3_7017	1	1	1
cls3_7018	1	1	1
cls3_7019	1	1	1
cls3_7020	1	1	1
cls3_7021	1	1	1
cls3_7022	1	1	1
cls3_7023	1	1	1
cls3_7024	1	1	1
cls3_7025	1	1	1
cls3_7026	1	1	1
cls3_7027	1	1	1
cls3_7028	1	1	1
cls3_7029	1	1	1
cls3_7030	1	1	1
cls3_7031	1	1	1
cls3_7032	1	1	1
cls3_7033	1	1	1
cls3_7034	1	1	1
cls3_7035	1	1	1
cls3_7036	1	1	1
cls3_7037	1	1	1
cls3_7038	1	1	1
cls3_7039	1	1	1
cls3_7040	1	1	1
cls3_7041	1	1	1
cls3_7042	1	1	1
cls3_7043	1	1	1
cls3_7044	1	1	1
cls3_7045	1	1	1
cls3_7046	1	1	1
cls3_7047	1	1	1
cls3_7048	1	1	1
cls3_7049	1	1	1
cls3_7050	1	1	1
cls3_7051	1	1	1
cls3_7052	1	1	1
cls3_7053	1	1	1
cls3_7054	1	1	1
cls3_7055	1	1	1
cls3_7056	1	1	1
cls3_7057	1	1	1
cls3_7058	1	1	1
cls3_7059	1	1	1
cls3_7060	1	1	1
cls3_7061	1	1	1
cls3_7062	1	1	1
cls3_7063	1	1	1
cls3_7064	1	1	1
cls3_7065	1	1	1
cls3_7066	1	1	1
cls3_7067	1	1	1
cls3_7068	1	1	1
cls3_7069	1	1	1
cls3_7070	1	1	1
cls3_7071	1	1	1
cls3_7072	1	1	1
cls3_7073	1	1	1
cls3_7074	1	1	1
cls3_7075	1	1	1
cls3_7076	1	1	1
cls3_7077	1	1	1
cls3_7078	1	1	1
cls3_7079	1	1	1
cls3_7080	1	1	1
cls3_7081	1	1	1
cls3_7082	1	1	1
cls3_7083	1	1	1
cls3_7084	1	1	1
cls3_7085	1	1	1
cls3_7086	1	1	1
cls3_7087	1	1	1
cls3_7088	1	1	1
cls3_7089	1	1	1
cls3_7090	1	1	1
cls3_7091	1	1	1
cls3_7092	1	1	1
cls3_7093	1	1	1
cls3_7094	1	1	1
cls3_7095	1	1	1
cls3_7096	1	1	1
cls3_7097	1	1	1
cls3_7098	1	1	1
cls3_7099	1	1	1
cls3_7100	1	1	1
cls3_7101	1	1	1
cls3_7102	1	1	1
cls3_7103	1	1	1
cls3_7104	1	1	1
cls3_7105	1	1	1
cls3_7106	1	1	1
cls3_7107	1	1	1
cls3_7108	1	1	1
cls3_7109	1	1	1
cls3_7110	1	1	1
cls3_7111	1	1	1
cls3_7112	1	1	1
cls3_7113	1	1	1
cls3_7114	1	1	1
cls3_7115	1	1	1
cls3_7116	1	1	1
cls3_7117	1	1	1
cls3_7118	1	1	1
cls3_7119	1	1	1
cls3_7120	1	1	1
cls3_7121	1	1	1
cls3_7122	1	1	1
cls3_7123	1	1	1
cls3_7124	1	1	1
cls3_7125	1	1	1
cls3_7126	1	1	1
cls3_7127	1	1	1
cls3_7128	1	1	1
cls3_7129	1	1	1
cls3_7130	1	1	1
cls3_7131	1	1	1
cls3_7132	1	1	1
cls3_7133	1	1	1
cls3_7134	1	1	1
cls3_7135	1	1	1
cls3_7136	1	1	1
cls3_7137	1	1	1
cls3_7138	1	1	1
cls3_7139	1	1	1
cls3_7140	1	1	1
cls3_7141	1	1	1
cls3_7142	1	1	1
cls3_7143	1	1	1
cls3_7144	1	1	1
cls3_7145	1	1	1
cls3_7146	1	1	1
cls3_7147	1	1	1
cls3_7148	1	1	1
cls3_7149	1	1	1
cls3_7150	1	1	1
cls3_7151	1	1	1
cls3_7152	1	1	1
cls3_7153	1	1	1
cls3_7154	1	1	1
cls3_7155	1	1	1
cls3_7156	1	1	1
cls3_7157	1	1	1
cls3_7158	1	1	1
cls3_7159	1	1	1
cls3_7160	1	1	1
cls3_7161	1	1	1
cls3_7162	1	1	1
cls3_7163	1	1	1
cls3_7164	1	1	1
cls3_7165	1	1	1
cls3_7166	1	1	1
cls3_7167	1	1	1
cls3_7168	1	1	1
cls3_7169	1	1	1
cls3_7170	1	1	1
cls3_7171	1	1	1
cls3_7172	1	1	1
cls3_7173	1	1	1
cls3_7174	1	1	1
cls3_7175	1	1	1
cls3_7176	1	1	1
cls3_7177	1	1	1
cls3_7178	1	1	1
cls3_7179	1	1	1
cls3_7180	1	1	1
cls3_7181	1	1	1
cls3_7182	1	1	1
cls3_7183	1	1	1
cls3_7184	1	1	1
cls3_7185	1	1	1
cls3_7186	1	1	1
cls3_7187	1	1	1
cls3_7188	1	1	1
cls3_7189	1	1	1
cls3_7190	1	1	1
cls3_7191	1	1	1
cls3_7192	1	1	1
cls3_7193	1	1	1
cls3_7194	1	1	1
cls3_7195	1	1	1
cls3_7196	1	1	1
cls3_7197	1	1	1
cls3_7198	1	1	1
cls3_7199	1	1	1
cls3_7200	1	1	1
cls3_7201	1	1	1
cls3_7202	1	1	1
cls3_7203	1	1	1
cls3_7204	1	1	1
cls3_7205	1	1	1
cls3_7206	1	1	1
cls3_7207	1	1	1
cls3_7208	1	1	1
cls3_7209	1	1	1
cls3_7210	1	1	1
cls3_7211	1	1	1
cls3_7212	1	1	1
cls3_7213	1	1	1
cls3_7214	1	1	1
cls3_7215	1	1	1
cls3_7216	1	1	1
cls3_7217	1	1	1
cls3_7218	1	1	1
cls3_7219	1	1	1
cls3_7220	1	1	1
cls3_7221	1	1	1
cls3_7222	1	1	1
cls3_7223	1	1	1
cls3_7224	1	1	1
cls3_7225	1	1	1
cls3_7226	1	1	1
cls3_7227	1	1	1
cls3_7228	1	1	1
cls3_7229	1	1	1
cls3_7230	1	1	1
cls3_7231	1	1	1
cls3_7232	1	1	1
cls3_7233	1	1	1
cls3_7234	1	1	1
cls3_7235	1	1	1
cls3_7236	1	1	1
cls3_7237	1	1	1
cls3_7238	1	1	1
cls3_7239	1	1	1
cls3_7240	1	1	1
cls3_7241	1	1	1
cls3_7242	1	1	1
cls3_7243	1	1	1
cls3_7244	1	1	1
cls3_7245	1	1	1
cls3_7246	1	1	1
cls3_7247	1	1	1
cls3_7248	1	1	1
cls3_7249	1	1	1
cls3_7250	1	1	1
cls3_7251	1	1	1
cls3_7252	1	1	1
cls3_7253	1	1	1
cls3_7254	1	1	1
cls3_7255	1	1	1
cls3_7256	1	1	1
cls3_7257	1	1	1
cls3_7258	1	1	1
cls3_7259	1	1	1
cls3_7260	1	1	1
cls3_7261	1	1	1
cls3_7262	1	1	1
cls3_7263	1	1	1
cls3_7264	1	1	1
cls3_7265	1	1	1
cls3_7266	1	1	1
cls3_7267	1	1	1
cls3_7268	1	1	1
cls3_7269	1	1	1
cls3_7270	1	1	1
cls3_7271	1	1	1
cls3_7272	1	1	1
cls3_7273	1	1	1
cls3_7274	1	1	1
cls3_7275	1	1	1
